"name","price","speed","modules","price_per_gb","color","first_word_latency","cas_latency"
"G.Skill Ripjaws S5 64 GB",196.99,"5,5600","2,32",3.078,"Black",12.857,36
"TEAMGROUP T-Create Expert 32 GB",311.24,"4,3200","2,16",9.726,"Gray",8.75,14
"ADATA XPG GAMMIX D10 16 GB",58.32,"4,3200","1,16",3.645,"Black",10,16
"G.Skill Sniper 8 GB",33.03,"3,2400","2,4",4.129,"Black / Red",9.167,11
"G.Skill Ripjaws 16 GB",59,"4,2400","4,4",3.688,"Black / Red",12.5,15
"G.Skill NT 16 GB",42.68,"4,2400","2,8",2.667,"Black",12.5,15
"Samsung M391A2K43BB1-CRC 16 GB",69.98,"4,2400","1,16",4.374,"Green",14.167,17
"Crucial CT2K8G4RFS424A 16 GB",119.99,"4,2400","2,8",7.499,"Green / Black",14.167,17
"Micron MT16KTF1G64AZ-1G6E1 8 GB",16.25,"3,1600","1,8",2.031,"Green",13.75,11
"Kingston Server Premier 16 GB",277.77,"4,2666","1,16",17.361,"",14.254,19
"Corsair Dominator Platinum RGB 16 GB",114.99,"4,4000","2,8",7.187,"Black",9,18
"Patriot Signature Line 4 GB",34.6,"4,2666","1,4",8.65,"Green",14.254,19
"TEAMGROUP T-Force DELTAα RGB 32 GB",99.99,"5,5600","2,16",3.125,"White",14.286,40
"Kingston Fury Renegade RGB 16 GB",177.81,"5,8000","1,16",11.113,"Silver / White",9.5,38
"G.Skill Ripjaws X 8 GB",29.21,"3,1866","1,8",3.651,"Black / Red",10.718,10
"Crucial CT8G4VFS4213 8 GB",28.99,"4,2133","1,8",3.624,"Black / Green",14.065,15
"G.Skill Ripjaws V 16 GB",164.95,"4,2666","2,8",10.309,"Blue",11.253,15
"Crucial CT4K8G4DFS8266 32 GB",119.99,"4,2666","4,8",3.75,"Green",14.254,19
"Kingston HyperX Fury 16 GB",118.33,"4,2400","2,8",7.396,"Red",12.5,15
"Crucial CT32G4LFD424A 32 GB",72.98,"4,2400","1,32",2.281,"Green / Black",14.167,17
"Crucial CT32G4RFD4293 32 GB",87.99,"4,2933","1,32",2.75,"Green / Black",14.32,21
"V-Color TRA532G72D834O 256 GB",3359.99,"5,7200","8,32",13.125,"Black",9.444,34
"Silicon Power SP064GBSVU560F22 64 GB",174.99,"5,5600","2,32",2.734,"Black",16.429,46
"Kingston FURY Impact 32 GB",112,"5,5600","1,32",3.5,"Black",14.286,40
"Crucial CT2K24G56C46S5 48 GB",148.99,"5,5600","2,24",3.104,"Black",16.429,46
"G.Skill Trident Z RGB 32 GB",299,"4,4000","2,16",9.344,"Black",9.5,19
"Mushkin Redline Lumina 64 GB",129.99,"4,3600","2,32",2.031,"Black",10,18
"Crucial CT2K16G4RFS4266 32 GB",99.99,"4,2666","2,16",3.125,"Green / Black",14.254,19
"Kingston Fury Renegade RGB 16 GB",68,"4,3600","1,16",4.25,"Black",8.889,16
"Mushkin Enhanced Redline Stiletto 16 GB",54.99,"4,4133","2,8",3.437,"Black",9.194,19
"Mushkin Proline 32 GB",104.99,"4,3200","1,32",3.281,"",13.75,22
"G.Skill Ripjaws X 8 GB",26.26,"3,1333","2,4",3.283,"Black / Red",13.503,9
"G.Skill Trident Z Neo 16 GB",149,"4,3200","2,8",9.312,"Silver / Black",8.75,14
"Mushkin Redline Lumina 32 GB",150.18,"4,3600","2,16",4.693,"White",8.889,16
"G.Skill Sniper X 16 GB",48.51,"4,3200","2,8",3.032,"Black / White",10,16
"Timetec PINNACLE Konduit 16 GB",38.55,"4,3200","1,16",2.409,"White",10,16
"G.Skill Flare X5 48 GB",240.63,"5,5600","2,24",5.013,"Black",14.286,40
"Kingston Fury Renegade RGB 24 GB",127.05,"5,6400","1,24",5.294,"Silver / Black",10,32
"Kingston FURY Renegade Pro 128 GB",749.99,"5,6400","4,32",5.859,"Black",10,32
"G.Skill Ares 16 GB",46.16,"3,1600","2,8",2.885,"Black / Red",11.25,9
"G.Skill Ripjaws 4 16 GB",46.16,"4,2400","2,8",2.885,"Red",12.5,15
"Kingston KVR16N11S8K2/8 8 GB",52.05,"3,1600","2,4",6.506,"Green",13.75,11
"Kingston KVR16E11K4/32 32 GB",128.99,"3,1600","4,8",4.031,"Green",13.75,11
"G.Skill Trident Z Royal 32 GB",1768.91,"4,3200","4,8",55.278,"Silver",8.75,14
"G.Skill Trident Z Royal 16 GB",98.91,"4,4000","2,8",6.182,"Silver",9,18
"Kingston FURY Renegade 64 GB",219.99,"4,3600","2,32",3.437,"Black",10,18
"Silicon Power SP008GBLFU240X02 8 GB",20.37,"4,2400","1,8",2.546,"",14.167,17
"Kingston FURY Renegade 16 GB",133.99,"5,6000","1,16",8.374,"White / Silver",10.667,32
"Crucial CT8G56C46S5 8 GB",30.98,"5,5600","1,8",3.873,"Black",16.429,46
"Kingston FURY Renegade Pro 32 GB",229.99,"5,6800","1,32",7.187,"Black",10,34
"Kingston ValueRAM 1 GB",12.94,"3,1333","1,1",12.94,"Green",13.503,9
"Kingston KHX1600C10D3B1K2/16G 16 GB",99.99,"3,1600","2,8",6.249,"Blue / Silver",12.5,10
"Kingston KTH-PL316LLQ/32G 32 GB",109.99,"3,1600","1,32",3.437,"Silver",13.75,11
"Kingston KVR16E11/8I 8 GB",30,"3,1600","1,8",3.75,"Green",13.75,11
"G.Skill Trident Z5 RGB 32 GB",133.9,"5,5600","2,16",4.184,"Black",14.286,40
"Kingston FURY Beast 64 GB",158.87,"4,2666","2,32",2.482,"Black",12.003,16
"G.Skill Trident Z RGB 64 GB",414.47,"4,4000","8,8",6.476,"",9,18
"Corsair Vengeance RGB Pro SL 16 GB",99.99,"4,4000","2,8",6.249,"Black",9,18
"Mushkin Enhanced Redline Stiletto 16 GB",52.99,"4,4000","2,8",3.312,"Black",9,18
"G.Skill Ripjaws 64 GB",122.99,"4,3200","2,32",1.922,"Blue / Black",13.75,22
"Mushkin Essentials 32 GB",92.99,"4,2133","2,16",2.906,"Black / Green",14.065,15
"Mushkin Redline 32 GB",130.29,"4,4133","2,16",4.072,"White",9.194,19
"Crucial CT8G52C42S5 8 GB",32.98,"5,5200","1,8",4.122,"Black",16.154,42
"Patriot Signature 8 GB",11.99,"3,1600","1,8",1.499,"Black",13.75,11
"Mushkin Silverline 16 GB",28.2,"3,1333","2,8",1.762,"Gray / Silver",13.503,9
"G.Skill Trident Z RGB 32 GB",114.99,"4,3200","4,8",3.593,"Black",10,16
"Corsair Vengeance RGB Pro 32 GB",169.9,"4,4000","2,16",5.309,"Black",9,18
"G.Skill Trident Z Royal Elite 32 GB",359.99,"4,3600","4,8",11.25,"Gold",7.778,14
"Corsair Vengeance RGB RT 64 GB",149.99,"4,3200","2,32",2.344,"Black",10,16
"G.Skill Trident Z Royal 16 GB",158.19,"4,4400","2,8",9.887,"Silver",7.273,16
"G.Skill Trident Z RGB (For AMD) 64 GB",189.22,"4,2400","4,16",2.957,"Black",12.5,15
"Kingston FURY Renegade 32 GB",184.99,"5,6800","2,16",5.781,"White / Silver",10.588,36
"G.Skill Ares 32 GB",161,"3,1600","4,8",5.031,"Black / Orange",12.5,10
"Mushkin Proline 16 GB",44.11,"4,2933","1,16",2.757,"",14.32,21
"Timetec PINNACLE Konduit 32 GB",78.55,"4,3200","1,32",2.455,"White",10,16
"Lexar LD4AS016G-B3200GSST 16 GB",36.99,"4,3200","1,16",2.312,"Black",13.75,22
"G.Skill Ripjaws 4 64 GB",169.47,"4,2133","8,8",2.648,"Red",14.065,15
"Samsung M393A4K40CB1-CRC 32 GB",51.9,"4,2400","1,32",1.622,"Green / Black",14.167,17
"Crucial CT2K16G4DFD8266 32 GB",99.5,"4,2666","2,16",3.109,"Green / Black",14.254,19
"G.Skill Trident Z Royal 64 GB",169.99,"4,3600","2,32",2.656,"Gold",10,18
"G.Skill Trident Z 32 GB",189,"4,3200","2,16",5.906,"Silver / Black",10,16
"G.Skill Ripjaws S5 64 GB",194.99,"5,5600","2,32",3.047,"White",10.714,30
"G.Skill Trident Z 32 GB",117.99,"5,5600","2,16",3.687,"White / Black",12.857,36
"Kingston FURY Renegade Pro 16 GB",92.99,"5,6000","1,16",5.812,"Black",10.667,32
"Kingston KVR21R15S4K4/32 32 GB",98.99,"4,2133","4,8",3.093,"Black / Green",14.065,15
"G.Skill NT 8 GB",57,"4,2400","1,8",7.125,"Black",12.5,15
"G.Skill Trident X 8 GB",51.94,"3,2400","2,4",6.492,"Black / Red",8.333,10
"Corsair Vengeance LP 8 GB",39.99,"3,1600","1,8",4.999,"Black / Yellow",12.5,10
"Silicon Power SP008GBLTU160N02 8 GB",14.65,"3,1600","1,8",1.831,"Black / Green",13.75,11
"G.Skill Trident Z Royal 16 GB",84.99,"4,3600","2,8",5.312,"Gold",8.889,16
"GeIL Orion RGB AMD Edition 16 GB",45.99,"4,3600","2,8",2.874,"Gray",10,18
"G.Skill Sniper X 32 GB",82.54,"4,3600","2,16",2.579,"Black / White",10.556,19
"Timetec PINNACLE Konduit RGB 32 GB",85.55,"4,3600","1,32",2.673,"White",10,18
"V-Color TRA516G76S838Q 64 GB",899.99,"5,7600","4,16",14.062,"White",10,38
"Kingston Fury Renegade RGB 16 GB",151.4,"5,7600","1,16",9.463,"Silver / Black",10,38
"Mushkin Redline 32 GB",86.51,"4,3200","2,16",2.703,"",10,16
"TEAMGROUP Elite 32 GB",55.99,"4,3200","1,32",1.75,"Black",13.75,22
"Kingston FURY Impact 64 GB",142.99,"4,3200","2,32",2.234,"Black",12.5,20
"G.Skill Ripjaws 16 GB",33.99,"3,1600","2,8",2.124,"Black / Red",11.25,9
"Corsair Vengeance Performance 16 GB",41.99,"4,2400","2,8",2.624,"Black",13.333,16
"Mushkin Redline 16 GB",43.78,"4,3200","2,8",2.736,"",10,16
"Kingston FURY Impact 16 GB",39.99,"4,3200","1,16",2.499,"Black",12.5,20
"TEAMGROUP Elite 16 GB",46.99,"5,5600","1,16",2.937,"Black",16.429,46
"G.Skill Trident Z 16 GB",169.8,"4,3600","2,8",10.613,"Black / White",8.889,16
"TEAMGROUP T-Create Classic 32 GB",82.99,"5,5200","1,32",2.593,"Black",16.154,42
"G.Skill Trident Z 32 GB",115,"4,3200","2,16",3.594,"Silver / White",10,16
"Mushkin Redline Lumina 32 GB",122.09,"4,3200","2,16",3.815,"Black",8.75,14
"G.Skill Trident Z Neo 32 GB",317.62,"4,3200","4,8",9.926,"Black / Silver",8.75,14
"G.Skill Trident Z Royal 32 GB",125.85,"4,3600","2,16",3.933,"Gold",10.556,19
"Kingston FURY Beast 128 GB",332,"4,3600","4,32",2.594,"Black",10,18
"Mushkin Redline Lumina 16 GB",63.2,"4,3600","2,8",3.95,"White",8.889,16
"Corsair Dominator Platinum RGB 64 GB",224.99,"5,5600","2,32",3.515,"Black",14.286,40
"G.Skill Ripjaws V 32 GB",86.82,"4,2666","4,8",2.713,"Red / Black",14.254,19
"Kingston FURY Beast 32 GB",87.92,"4,2666","2,16",2.748,"Black",12.003,16
"G.Skill Trident X 16 GB",97.2,"3,2400","4,4",6.075,"Black / Red",8.333,10
"G.Skill Value 32 GB",79.33,"4,2400","4,8",2.479,"Black",12.5,15
"Corsair Vengeance RGB RT 64 GB",185.91,"4,3200","4,16",2.905,"White / Black",10,16
"G.Skill Trident Z RGB 64 GB",247.01,"4,2400","8,8",3.86,"",12.5,15
"Mushkin Redline Lumina 32 GB",117.99,"5,6800","2,16",3.687,"Black",10,34
"Kingston ValueRAM 2 GB",14.96,"2,667","1,2",7.48,"Green",14.993,5
"G.Skill Value 8 GB",20.05,"3,1333","2,4",2.506,"Green",13.503,9
"G.Skill F3-12800CL9S-2GBSQ 2 GB",11.33,"3,1600","1,2",5.665,"Green",11.25,9
"G.Skill NS 4 GB",79,"3,1333","1,4",19.75,"Black",13.503,9
"Kingston KCP426NS8/8 8 GB",26.93,"4,2666","1,8",3.366,"Green / Black",14.254,19
"Kingston HyperX Fury RGB 8 GB",55.99,"4,3466","1,8",6.999,"Black",9.233,16
"TEAMGROUP T-Force Xtreem ARGB 16 GB",66.21,"4,3200","2,8",4.138,"Black",10,16
"Corsair Vengeance RGB RT 32 GB",124.99,"4,3200","4,8",3.906,"White / Black",10,16
"Mushkin Proline 16 GB",57.68,"4,2133","1,16",3.605,"",14.065,15
"Corsair Dominator Platinum RGB 64 GB",239.99,"5,5200","2,32",3.75,"Black",15.385,40
"Kingston FURY Renegade 32 GB",131.12,"5,6000","1,32",4.098,"Silver / Black",10.667,32
"Corsair WS 256 GB",1199.99,"5,5600","8,32",4.687,"Black / Green",14.286,40
"Kingston FURY Renegade Pro 16 GB",92.99,"5,6000","1,16",5.812,"Black",10.667,32
"Corsair XMS2 2 GB",94.9,"2,800","2,1",47.45,"Black / Purple",10,4
"Crucial CT2KIT12864AA800 2 GB",24.99,"2,800","2,1",12.495,"Green",15,6
"Crucial CT2KIT25664AA667 4 GB",39.99,"2,667","2,2",9.998,"Green",14.993,5
"G.Skill Sniper 8 GB",42.95,"3,1866","2,4",5.369,"Black / Red",9.646,9
"G.Skill F3-12800CL9D-4GBSQ 4 GB",16.63,"3,1600","2,2",4.157,"Green",11.25,9
"Mushkin Essentials 4 GB",16.8,"3,1600","2,2",4.2,"Green",13.75,11
"Mushkin Essentials 16 GB",35.99,"3,1333","2,8",2.249,"Green",13.503,9
"Corsair CMV8GX3M1A1333C9 8 GB",49.98,"3,1333","1,8",6.247,"Green",13.503,9
"Kingston KVR13N9S8/4 4 GB",13.99,"3,1333","1,4",3.498,"Green",13.503,9
"G.Skill Ripjaws X 8 GB",83,"3,2400","2,4",10.375,"",9.167,11
"Crucial CT25664BA160B 2 GB",12.97,"3,1600","1,2",6.485,"Green",13.75,11
"Crucial CT51264BA1339J 4 GB",24.37,"3,1333","1,4",6.093,"Black / Green",13.503,9
"G.Skill Trident Z Royal 32 GB",1059.02,"4,4000","4,8",33.094,"Gold",9,18
"Corsair Vengeance LPX 16 GB",131.27,"4,3600","2,8",8.204,"Black / Yellow",11.111,20
"V-Color TD48G26S819-VC 8 GB",27.99,"4,2666","1,8",3.499,"Black",14.254,19
"Kingston Fury Renegade RGB 16 GB",99.99,"4,3200","2,8",6.249,"Black",10,16
"G.Skill Trident Z Royal Elite 64 GB",340.41,"4,4266","4,16",5.319,"Gold",8.908,19
"Kingston Fury Renegade RGB 8 GB",45.94,"4,4000","1,8",5.742,"Black / Silver",9.5,19
"Kingston FURY Beast 16 GB",122.69,"4,2666","4,4",7.668,"Black",12.003,16
"Mushkin Redline 64 GB",198.26,"4,3200","2,32",3.098,"White",10,16
"Silicon Power SP008GBLFU266B02 8 GB",22.36,"4,2666","1,8",2.795,"",14.254,19
"Kingston FURY Renegade 16 GB",139.99,"5,7200","1,16",8.749,"Silver / Black",10.556,38
"Kingston Fury Renegade RGB 16 GB",126.01,"5,6800","1,16",7.876,"Silver / Black",10.588,36
"Kingston FURY Renegade 24 GB",168.44,"5,7200","1,24",7.018,"Silver / Black",10.556,38
"V-Color TRA524G70S834O 192 GB",1999.99,"5,7000","8,24",10.417,"Black",9.714,34
"G.Skill Ripjaws 16 GB",32.99,"4,2400","1,16",2.062,"Black / Blue",13.333,16
"Kingston FURY Impact 16 GB",63.2,"5,4800","1,16",3.95,"Black",15.833,38
"Lexar LD4AS008G-B3200GSST 8 GB",35,"4,3200","1,8",4.375,"Black",13.75,22
"Mushkin Redline ST 32 GB",114.99,"5,6800","2,16",3.593,"Black",10,34
"Kingston FURY Renegade Pro 128 GB",572.99,"5,4800","4,32",4.476,"Black",15,36
"G.Skill Ripjaws X 8 GB",24.84,"3,1600","1,8",3.105,"Black / Blue",11.25,9
"G.Skill Ripjaws 8 GB",18.98,"3,1600","1,8",2.373,"",11.25,9
"G.Skill F4-3200C16Q2-128GTZKY 128 GB",367.54,"4,3200","8,16",2.871,"Black / Yellow",10,16
"G.Skill Trident Z Royal 128 GB",334.99,"4,3200","4,32",2.617,"Silver",10,16
"Mushkin Redline Lumina 32 GB",72.98,"4,3600","2,16",2.281,"Black",10,18
"G.Skill Trident Z Neo 32 GB",98.59,"4,3000","2,16",3.081,"Silver / Black",10.667,16
"TEAMGROUP T-Force Vulcan 64 GB",164.99,"5,5200","2,32",2.578,"Red",15.385,40
"Kingston KVR1333D3N9K2/8G 8 GB",49.89,"3,1333","2,4",6.236,"Green",13.503,9
"G.Skill Trident Z5 RGB 32 GB",127.55,"5,5600","2,16",3.986,"Black",12.857,36
"G.Skill Ripjaws S5 64 GB",186.99,"5,5200","2,32",2.922,"White",13.846,36
"TEAMGROUP T-Create Classic 32 GB",94.99,"5,5200","2,16",2.968,"Black",16.154,42
"Crucial CT2K4G4DFS8213 8 GB",69.98,"4,2133","2,4",8.748,"Black / Green",14.065,15
"G.Skill Sniper X 32 GB",81.47,"4,3200","2,16",2.546,"Black / Camo",10,16
"Corsair Vengeance RGB Pro 64 GB",449.99,"4,3000","4,16",7.031,"Black",10,15
"G.Skill Trident Z Royal 16 GB",178.84,"4,4600","2,8",11.178,"Gold",7.826,18
"G.Skill Trident Z Royal 16 GB",160.33,"4,4400","2,8",10.021,"Silver",8.182,18
"Mushkin Redline 16 GB",57.93,"4,4000","2,8",3.621,"White",9,18
"G.Skill F4-3600C16Q2-64GTZKK 64 GB",353.86,"4,3600","8,8",5.529,"Black",8.889,16
"Kingston KVR16N11H/8 8 GB",18.7,"3,1600","1,8",2.337,"Green",13.75,11
"G.Skill Ripjaws 32 GB",81.47,"4,2133","4,8",2.546,"Black / Red",14.065,15
"Crucial CT51264BF160B 4 GB",10.99,"3,1600","1,4",2.748,"Black / Green",13.75,11
"Mushkin Essentials 8 GB",20.85,"4,2133","1,8",2.606,"Black / Green",14.065,15
"G.Skill Ripjaws V 32 GB",1012.48,"4,3200","4,8",31.64,"Red",8.75,14
"TEAMGROUP T-Force Dark 16 GB",159,"4,2400","2,8",9.938,"Red / Black",11.667,14
"Kingston FURY Renegade 32 GB",159.65,"4,3600","4,8",4.989,"Black",8.889,16
"Kingston Server Premier 8 GB",33.08,"4,3200","1,8",4.135,"",13.75,22
"Mushkin Redline Lumina 16 GB",67.36,"4,4133","2,8",4.21,"White",9.194,19
"Patriot Signature Line 32 GB",84.99,"5,4800","1,32",2.656,"Black",19.167,46
"Kingston FURY Renegade 16 GB",156.92,"5,7600","1,16",9.807,"Silver / White",10,38
"Kingston FURY Renegade 32 GB",288.2,"5,7600","2,16",9.006,"Silver / White",10,38
"Kingston ValueRAM 1 GB",23.4,"2,533","1,1",23.4,"Green",15.009,4
"Kingston ValueRAM 1 GB",17,"2,800","1,1",17,"Green",12.5,5
"Patriot Viper 4 GB",199.99,"3,1333","2,2",49.998,"Silver",10.503,7
"G.Skill Ripjaws 16 GB",52.05,"3,1066","4,4",3.253,"Black / Red",13.133,7
"Kingston ValueRAM 3 GB",25.48,"3,1333","3,1",8.493,"Green",13.503,9
"G.Skill Ripjaws X 8 GB",42.09,"3,1866","2,4",5.261,"Black / Red",9.646,9
"Transcend JetRam 8 GB",55.32,"3,1600","1,8",6.915,"Black / Green",13.75,11
"G.Skill Ripjaws 4 8 GB",33.05,"4,2666","2,4",4.131,"Black / Red",11.253,15
"Kingston KCP421NS8/8 8 GB",24.66,"4,2133","1,8",3.083,"Black / Green",14.065,15
"Corsair Vengeance LED 16 GB",170,"4,2400","2,8",10.625,"Black / White",13.333,16
"Crucial Ballistix Sport AT 16 GB",89.99,"4,2666","1,16",5.624,"Silver / Black",12.003,16
"Corsair Dominator Platinum RGB 16 GB",499,"4,3000","2,8",31.188,"Black",10,15
"G.Skill F4-4000C15Q-32GTRS 64 GB",690.44,"4,4000","8,8",10.788,"Gold",7.5,15
"G.Skill Ripjaws V 32 GB",70.98,"4,2666","2,16",2.218,"Red",14.254,19
"Corsair Vengeance RGB RT 32 GB",134.99,"4,3600","4,8",4.218,"White / Black",10,18
"TEAMGROUP T-Force Xtreem ARGB 16 GB",71.98,"4,4000","2,8",4.499,"White",9,18
"Kingston Fury Renegade RGB 16 GB",81.99,"4,4000","2,8",5.124,"Black / Silver",9.5,19
"G.Skill Zeta R5 64 GB",499.99,"5,6400","4,16",7.812,"Black / White",10,32
"Kingston FURY 32 GB",124.92,"5,5600","1,32",3.904,"White",14.286,40
"V-Color TRA548G64D832O 384 GB",3199.99,"5,6400","8,48",8.333,"Black",10,32
"G.Skill Trident Z Royal Elite 32 GB",1337.42,"4,4266","2,16",41.794,"Gold",7.501,16
"G.Skill Ripjaws S5 64 GB",185.98,"5,5200","2,32",2.906,"White",13.846,36
"Crucial CT2K8G4SFS8266 16 GB",43.9,"4,2666","2,8",2.744,"Green / Black",14.254,19
"Mushkin Redline Lumina 32 GB",80.68,"4,3200","2,16",2.521,"Black / Silver",10,16
"Mushkin Redline 64 GB",253.29,"4,3600","2,32",3.958,"White",8.889,16
"Kingston Fury Renegade RGB 48 GB",209.99,"5,6400","2,24",4.375,"Silver / Black",10,32
"G.Skill Ripjaws S5 64 GB",199.99,"5,5600","2,32",3.125,"White",12.857,36
"Patriot Viper Venom RGB 32 GB",117.99,"5,6800","2,16",3.687,"Black / White",11.765,40
"Kingston ValueRAM 8 GB",19.98,"4,2133","1,8",2.498,"Black / Green",14.065,15
"G.Skill Trident Z Royal Elite 32 GB",402.43,"4,3600","4,8",12.576,"Silver",7.778,14
"Corsair Dominator Platinum RGB 64 GB",209.99,"4,3200","2,32",3.281,"Black",10,16
"Patriot Signature Line 8 GB",21.99,"5,4800","1,8",2.749,"Black",19.167,46
"Mushkin Redline ST 64 GB",246.51,"5,6000","2,32",3.852,"Black",10,30
"Corsair ValueSelect 4 GB",22.06,"4,2133","1,4",5.515,"Black / Yellow",14.065,15
"Crucial CT2K32G4SFD8266 64 GB",135.99,"4,2666","2,32",2.125,"Green / Black",14.254,19
"Kingston Server Premier 32 GB",87.99,"4,3200","1,32",2.75,"",13.75,22
"Mushkin Redline 32 GB",122.28,"4,4000","2,16",3.821,"White",9,18
"G.Skill Ripjaws 8 GB",28.05,"3,1066","2,4",3.506,"Black / Red",13.133,7
"G.Skill Ripjaws 32 GB",85.22,"4,2400","4,8",2.663,"Blue",12.5,15
"Kingston KVR13R9D4K4/64I 64 GB",118.99,"3,1333","4,16",1.859,"Green",13.503,9
"Mushkin Essentials 32 GB",467.99,"3,1600","2,16",14.625,"Black / Blue",13.75,11
"G.Skill Flare X 64 GB",168.14,"4,3200","4,16",2.627,"Black",10,16
"G.Skill Trident Z RGB 16 GB",177.56,"4,3600","2,8",11.098,"",7.778,14
"Kingston ValueRAM 2 GB",16.98,"3,1066","1,2",8.49,"Green",13.133,7
"G.Skill Ripjaws X 8 GB",21.63,"3,1333","1,8",2.704,"Black / Red",13.503,9
"G.Skill NS 8 GB",57,"3,1333","2,4",7.125,"Black",13.503,9
"G.Skill Sniper 16 GB",64.89,"3,2400","4,4",4.056,"Black / Red",9.167,11
"Kingston KVR13LR9D4K4/64 64 GB",399.98,"3,1333","4,16",6.25,"Green",13.503,9
"Mushkin Essentials 4 GB",15.18,"4,2133","1,4",3.795,"Black / Green",14.065,15
"G.Skill Ripjaws V 64 GB",160.65,"4,2400","4,16",2.51,"Red",12.5,15
"G.Skill Flare X 32 GB",80.59,"4,2400","2,16",2.518,"Red",12.5,15
"G.Skill Trident Z RGB 32 GB",399,"4,4000","4,8",12.469,"Black",8.5,17
"G.Skill Trident Z Royal 16 GB",143.21,"4,4266","2,8",8.951,"Silver",8.908,19
"Kingston KCP426SS6/4 4 GB",23.31,"4,2666","1,4",5.827,"Green / Black",12.753,17
"Corsair Dominator Platinum RGB 64 GB",204.99,"4,3200","2,32",3.203,"Black",10,16
"TEAMGROUP T-Force Vulcan Z 16 GB",39.97,"4,3600","1,16",2.498,"Red",10,18
"GeIL EVO V RGB 32 GB",139.99,"5,6400","2,16",4.375,"White",11.875,38
"Crucial CT2K32G4DFD8266 64 GB",162.99,"4,2666","2,32",2.547,"Green",14.254,19
"Mushkin Enhanced Redline Stiletto 32 GB",72.99,"4,3600","2,16",2.281,"Black",10,18
"Kingston FURY Renegade 24 GB",121.59,"5,6400","1,24",5.066,"Silver / Black",10,32
"Corsair WS 128 GB",616.99,"5,5600","4,32",4.82,"Black / Green",14.286,40
"Kingston FURY Renegade Pro 64 GB",329.99,"5,4800","4,16",5.156,"Black",15,36
"Patriot Signature 8 GB",64.55,"3,1600","2,4",8.069,"Blue / Silver",13.75,11
"Samsung MV-3V2G3/US 2 GB",34.99,"3,1600","1,2",17.495,"Black",13.75,11
"Kingston KVR13N9K3/24 24 GB",159.99,"3,1333","3,8",6.666,"Green",13.503,9
"AMD RG2133 Gamer 16 GB",239.15,"3,2133","4,4",14.947,"",9.376,10
"G.Skill Value 16 GB",65.25,"4,2133","4,4",4.078,"Black",14.065,15
"Corsair Vengeance RGB 32 GB",263.44,"4,3000","4,8",8.232,"Black",10,15
"G.Skill Trident Z 16 GB",179,"4,4400","2,8",11.188,"Black",8.636,19
"Corsair Vengeance LED 64 GB",507.1,"4,2666","4,16",7.923,"Black / Red",12.003,16
"Kingston ValueRAM 16 GB",48.26,"4,2400","1,16",3.016,"Green / Black",14.167,17
"TEAMGROUP T-Force Zeus 32 GB",169,"4,3200","2,16",5.281,"Red",12.5,20
"Kingston Server Premier 16 GB",53.99,"4,3200","1,16",3.374,"",13.75,22
"Kingston FURY Beast 32 GB",83.63,"4,2666","1,32",2.613,"Black",12.003,16
"Corsair Dominator Platinum RGB 16 GB",84.99,"4,3200","2,8",5.312,"White",11.25,18
"Kingston Fury Renegade RGB 16 GB",149.99,"5,7200","1,16",9.374,"Silver / Black",10.556,38
"Kingston FURY Renegade 16 GB",110.79,"5,6800","1,16",6.924,"White / Silver",10.588,36
"Kingston KSM48R40BS4TMM-32HMR 32 GB",130.99,"5,4800","1,32",4.093,"Green",16.667,40
"Kingston Fury Renegade RGB 32 GB",239.99,"5,7600","2,16",7.5,"Silver / Black",10,38
"Kingston FURY Renegade Pro 32 GB",177.71,"5,6000","1,32",5.553,"Black",10.667,32
"Kingston FURY Renegade Pro 128 GB",579.79,"5,5600","4,32",4.53,"Black",12.857,36
"Mushkin Redline 64 GB",129.99,"4,3200","2,32",2.031,"",10,16
"G.Skill Ripjaws 32 GB",65.98,"4,2400","2,16",2.062,"Black / Blue",13.333,16
"Corsair Vengeance Performance 16 GB",39.99,"4,2666","2,8",2.499,"Black / Yellow",13.503,18
"Corsair Vengeance LPX 16 GB",137.05,"4,4000","2,8",8.566,"Black",8,16
"TEAMGROUP Elite 32 GB",56.99,"4,2666","2,16",1.781,"Black",14.254,19
"Kingston FURY Impact 32 GB",84.99,"4,2666","2,16",2.656,"Black",11.253,15
"Crucial CT32G52C42S5 32 GB",100.41,"5,5200","1,32",3.138,"Black",16.154,42
"Mushkin Redline Lumina 32 GB",115.99,"5,6000","2,16",3.625,"Black",10,30
"Samsung M393B2G70DB0-CMA 16 GB",16.98,"3,1866","1,16",1.061,"Black / Green",13.934,13
"Lexar LD4AS032G-B3200GSST 32 GB",62.99,"4,3200","1,32",1.968,"Black",13.75,22
"G.Skill Ripjaws 8 GB",26.99,"4,3200","1,8",3.374,"Black / Blue",11.25,18
"Crucial CT204864BF160B 16 GB",157.79,"3,1600","1,16",9.862,"Black / Green",13.75,11
"G.Skill Trident Z Royal 16 GB",166.29,"4,4000","2,8",10.393,"Silver",7.5,15
"G.Skill Ripjaws V 16 GB",172,"4,2800","2,8",10.75,"Black / Red",10.714,15
"G.Skill Aegis 8 GB",331.43,"4,2400","2,4",41.429,"Black / Red",14.167,17
"TEAMGROUP T-Force Xtreem ARGB 32 GB",155.72,"4,3200","2,16",4.866,"Black",10,16
"Corsair Dominator Platinum RGB 32 GB",149.99,"4,4000","2,16",4.687,"Black",9,18
