name,price,image,category,specifications,uid
G.Skill Ripjaws V 64 GB,929.17,,RAM,"{'speed': '4,3600', 'modules': '4,16', 'price_per_gb': 14.518, 'color': 'Black', 'first_word_latency': 7.778, 'cas_latency': 14}",d6498afb-c11d-487e-8a8a-53fa56b52ab3
Corsair Dominator Platinum RGB 64 GB,224.99,,RAM,"{'speed': '5,5600', 'modules': '2,32', 'price_per_gb': 3.515, 'color': 'Black', 'first_word_latency': 14.286, 'cas_latency': 40}",27f8e824-cfd8-4fd3-a995-4566269e8e0e
Corsair Vengeance RGB Pro 32 GB,564.26,,RAM,"{'speed': '4,3200', 'modules': '4,8', 'price_per_gb': 17.633, 'color': 'Black', 'first_word_latency': 8.75, 'cas_latency': 14}",769de083-52a9-41df-9ae2-e75e1a5f2e95
Silicon Power SP008GBLFU213B02 8 GB,19.01,,RAM,"{'speed': '4,2133', 'modules': '1,8', 'price_per_gb': 2.376, 'color': nan, 'first_word_latency': 14.065, 'cas_latency': 15}",2cb03ab4-2ae9-4013-85e1-60f9395468dd
Kingston FURY Renegade 16 GB,172.7,,RAM,"{'speed': '5,8000', 'modules': '1,16', 'price_per_gb': 10.794, 'color': 'Silver / Black', 'first_word_latency': 9.5, 'cas_latency': 38}",ff025785-ecf4-4ce8-b12d-96bcf0eb6f0b
Kingston HyperX 16 GB,279.95,,RAM,"{'speed': '3,1600', 'modules': '4,4', 'price_per_gb': 17.497, 'color': 'Blue / Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",748737cf-c42e-46b9-8676-a07dbf29a72c
Corsair XMS3 16 GB,79.98,,RAM,"{'speed': '3,1600', 'modules': '2,8', 'price_per_gb': 4.999, 'color': 'Black / Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",411a1bbd-aac6-4e97-883b-c0bf205d0173
Samsung M393B2G70BH0-YH9 16 GB,28.6,,RAM,"{'speed': '3,1333', 'modules': '1,16', 'price_per_gb': 1.788, 'color': 'Black / Green', 'first_word_latency': 13.503, 'cas_latency': 9}",e595b5f9-2d2e-4f5f-89de-48e5904193a6
Kingston FURY Beast RGB 16 GB,77.64,,RAM,"{'speed': '5,5600', 'modules': '1,16', 'price_per_gb': 4.853, 'color': 'Black', 'first_word_latency': 14.286, 'cas_latency': 40}",62852152-0d1e-4a8e-a0f7-5840deba7b4b
PNY XLR8 Gaming EPIC-X RGB 16 GB,142.99,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 8.937, 'color': 'White', 'first_word_latency': 10.0, 'cas_latency': 18}",dd1c4510-0912-456b-bbd1-8d784fbd3337
Patriot Viper Venom RGB 32 GB,134.99,,RAM,"{'speed': '5,7200', 'modules': '2,16', 'price_per_gb': 4.218, 'color': 'Black / White', 'first_word_latency': 11.111, 'cas_latency': 40}",05c568d7-c63c-413c-9981-804e046f4a3a
Mushkin Enhanced Essentials 16 GB,49.92,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 3.12, 'color': 'Black', 'first_word_latency': 13.75, 'cas_latency': 22}",a64dedfd-4e3b-42e0-a56c-c770d622b806
Patriot Extreme Performance 4 GB,43.1,,RAM,"{'speed': '2,800', 'modules': '2,2', 'price_per_gb': 10.775, 'color': 'Black / Green', 'first_word_latency': 12.5, 'cas_latency': 5}",ffb76dce-0912-46b7-a355-2cbe2dc12011
Kingston KVR16E11S8/4 4 GB,27.75,,RAM,"{'speed': '3,1600', 'modules': '1,4', 'price_per_gb': 6.938, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",68d8e8a6-a42f-49ca-af1c-d8d1c8c42a4c
VisionTek 901513 32 GB,389.99,,RAM,"{'speed': '5,4800', 'modules': '1,32', 'price_per_gb': 12.187, 'color': nan, 'first_word_latency': 16.667, 'cas_latency': 40}",324e7e09-0216-49d0-93ac-4918f84683d3
Crucial CT2KIT102464BF160B 16 GB,28.0,,RAM,"{'speed': '3,1600', 'modules': '2,8', 'price_per_gb': 1.75, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",cef097a5-48da-4bec-a7b8-c38e23ed9222
Mushkin Redline Lumina 64 GB,171.43,,RAM,"{'speed': '4,3600', 'modules': '2,32', 'price_per_gb': 2.679, 'color': 'White', 'first_word_latency': 8.889, 'cas_latency': 16}",4cbe81aa-338a-4a42-92a3-97916bfe03e8
G.Skill Trident Z5 RGB 32 GB,112.99,,RAM,"{'speed': '5,6000', 'modules': '2,16', 'price_per_gb': 3.531, 'color': 'White / Black', 'first_word_latency': 10.667, 'cas_latency': 32}",651de47a-8f6d-4c9e-9c4c-029f000e2271
Silicon Power XPOWER Zenith RGB Gaming 64 GB,184.99,,RAM,"{'speed': '5,6000', 'modules': '2,32', 'price_per_gb': 2.89, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 30}",9b6a9f4e-bab9-4c57-ac4e-dc8cfd466bd9
Corsair Vengeance RGB Pro SL 16 GB,64.98,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 4.061, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",e5be7811-d77e-468b-86bc-c83dad7e8055
Kingston FURY Impact 16 GB,71.98,,RAM,"{'speed': '5,6000', 'modules': '1,16', 'price_per_gb': 4.499, 'color': 'Black', 'first_word_latency': 12.667, 'cas_latency': 38}",5de7b3fd-c70b-409f-a265-1a2a723bc313
Kingston KVR21R15D4/16 16 GB,29.0,,RAM,"{'speed': '4,2133', 'modules': '1,16', 'price_per_gb': 1.812, 'color': 'Black / Green', 'first_word_latency': 14.065, 'cas_latency': 15}",542e0600-95a4-4736-adcf-99c33c35f297
G.Skill Trident Z5 32 GB,112.99,,RAM,"{'speed': '5,6000', 'modules': '2,16', 'price_per_gb': 3.531, 'color': 'Silver / Black', 'first_word_latency': 12.0, 'cas_latency': 36}",6716a847-8b9e-4311-90d5-f88b62c06451
Mushkin Redline Lumina 16 GB,85.5,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 5.344, 'color': 'Black', 'first_word_latency': 7.778, 'cas_latency': 14}",4babae7a-3bad-46a5-9806-6878d88450a1
Mushkin Enhanced Redline Stiletto 64 GB,125.99,,RAM,"{'speed': '4,3200', 'modules': '2,32', 'price_per_gb': 1.969, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",c75be2a5-d452-4b15-8553-6c14f00164e4
G.Skill F4-3200C16D-32GTZ 32 GB,67.7,,RAM,"{'speed': '4,3200', 'modules': '2,16', 'price_per_gb': 2.116, 'color': 'Gray / Red', 'first_word_latency': 10.0, 'cas_latency': 16}",86b1f5dd-0b1f-4354-8941-cfca6f29d987
G.Skill Trident Z RGB 16 GB,99.99,,RAM,"{'speed': '4,4000', 'modules': '2,8', 'price_per_gb': 6.249, 'color': 'Black', 'first_word_latency': 8.0, 'cas_latency': 16}",fdac4c1d-4b9a-49e9-a96b-db156fd1c617
TEAMGROUP Elite 64 GB,160.99,,RAM,"{'speed': '5,4800', 'modules': '2,32', 'price_per_gb': 2.515, 'color': 'Black', 'first_word_latency': 16.667, 'cas_latency': 40}",9c0c95c0-7995-4d1b-982b-f1726c2ede5c
Thermaltake TOUGHRAM 16 GB,141.99,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 8.874, 'color': 'White / Silver', 'first_word_latency': 10.0, 'cas_latency': 18}",0c217a64-56f1-4678-892d-e988e1346db0
G.Skill Trident Z RGB 32 GB,1089.08,,RAM,"{'speed': '4,4000', 'modules': '4,8', 'price_per_gb': 34.034, 'color': 'Black', 'first_word_latency': 7.5, 'cas_latency': 15}",6f36387d-fd1a-4bb0-899c-00f229a18228
Corsair Vengeance RGB RT 16 GB,64.0,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 4.0, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",91d1abf6-6d4f-4327-bbda-3eef435a9b38
Kingston FURY Renegade 16 GB,59.95,,RAM,"{'speed': '4,3200', 'modules': '1,16', 'price_per_gb': 3.747, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",0f567ce9-3cd1-48bb-a25f-03365846562b
Corsair XMS3 16 GB,94.99,,RAM,"{'speed': '3,1333', 'modules': '4,4', 'price_per_gb': 5.937, 'color': 'Black / Silver', 'first_word_latency': 13.503, 'cas_latency': 9}",1e6ef166-3cac-489b-9367-6848a7c0a786
G.Skill Sniper 32 GB,110.87,,RAM,"{'speed': '3,2133', 'modules': '4,8', 'price_per_gb': 3.465, 'color': 'Black / Red', 'first_word_latency': 9.376, 'cas_latency': 10}",87358e2e-31c2-4fed-974a-bfeee23651d1
Corsair Vengeance LPX 16 GB,59.93,,RAM,"{'speed': '4,2400', 'modules': '2,8', 'price_per_gb': 3.746, 'color': 'Red', 'first_word_latency': 11.667, 'cas_latency': 14}",e05fbcb0-342c-4f2d-a39f-a0c3b0693e17
Corsair Vengeance LPX 64 GB,497.64,,RAM,"{'speed': '4,3333', 'modules': '4,16', 'price_per_gb': 7.776, 'color': 'Black / Yellow', 'first_word_latency': 9.601, 'cas_latency': 16}",3cd08744-d7bd-48c5-8ac3-3bf2d7e4ea6a
Kingston FURY Beast 4 GB,33.69,,RAM,"{'speed': '4,3200', 'modules': '1,4', 'price_per_gb': 8.422, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",c6b39b1d-da46-45d5-91e4-52331f8be9b6
Corsair XMS2 4 GB,105.0,,RAM,"{'speed': '2,800', 'modules': '2,2', 'price_per_gb': 26.25, 'color': 'Black / White', 'first_word_latency': 12.5, 'cas_latency': 5}",4f0d52bf-1e7c-4020-8d7e-c69c10d5fd02
Crucial CT102464BA160B 8 GB,19.89,,RAM,"{'speed': '3,1600', 'modules': '1,8', 'price_per_gb': 2.486, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",df0e6972-7e33-46db-9479-cc9e28083e69
G.Skill Ripjaws 16 GB,62.48,,RAM,"{'speed': '4,2666', 'modules': '4,4', 'price_per_gb': 3.905, 'color': 'Red', 'first_word_latency': 11.253, 'cas_latency': 15}",9a934b42-fd2d-43f4-b385-6cabb3448ef8
Kingston ValueRAM 16 GB,57.98,,RAM,"{'speed': '4,2400', 'modules': '1,16', 'price_per_gb': 3.624, 'color': 'Black / Green', 'first_word_latency': 14.167, 'cas_latency': 17}",bdd0fcc2-a957-41d2-92c5-191fe3311c14
Kingston ValueRAM 32 GB,77.97,,RAM,"{'speed': '4,3200', 'modules': '1,32', 'price_per_gb': 2.437, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",a2a91941-f7f4-4033-a76b-7c22c071834e
Kingston Fury Renegade RGB 16 GB,96.45,,RAM,"{'speed': '5,6400', 'modules': '1,16', 'price_per_gb': 6.028, 'color': 'Silver / Black', 'first_word_latency': 10.0, 'cas_latency': 32}",d43150bf-2acd-4272-b3e8-4f87aee08e1b
G.Skill Zeta R5 128 GB,1310.74,,RAM,"{'speed': '5,6000', 'modules': '8,16', 'price_per_gb': 10.24, 'color': 'Black / White', 'first_word_latency': 10.0, 'cas_latency': 30}",942f5b98-b55d-4721-942f-e19383a722c1
Kingston FURY Renegade 16 GB,137.44,,RAM,"{'speed': '5,7600', 'modules': '1,16', 'price_per_gb': 8.59, 'color': 'Silver / Black', 'first_word_latency': 10.0, 'cas_latency': 38}",aa384f2c-982c-4911-8653-2932450dfb08
Mushkin Redline 32 GB,54.99,,RAM,"{'speed': '4,2666', 'modules': '2,16', 'price_per_gb': 1.718, 'color': nan, 'first_word_latency': 12.003, 'cas_latency': 16}",fc2f7abf-37ce-4b13-bb51-c0c8fbc0aea3
TEAMGROUP T-Create Expert 32 GB,251.02,,RAM,"{'speed': '4,3600', 'modules': '2,16', 'price_per_gb': 7.844, 'color': 'Gray', 'first_word_latency': 7.778, 'cas_latency': 14}",9c40ac3a-a076-424d-88aa-820fbc1d5063
G.Skill Ripjaws 4 GB,20.56,,RAM,"{'speed': '4,2666', 'modules': '1,4', 'price_per_gb': 5.14, 'color': 'Black / Blue', 'first_word_latency': 13.503, 'cas_latency': 18}",62c7d7c3-bb98-41c4-a219-487e64247ce7
Kingston KCP424SS6/4 4 GB,9.94,,RAM,"{'speed': '4,2400', 'modules': '1,4', 'price_per_gb': 2.485, 'color': 'Green / Black', 'first_word_latency': 14.167, 'cas_latency': 17}",b81571bb-caaa-4487-bd7a-30987568d5ba
Kingston FURY Impact 16 GB,62.98,,RAM,"{'speed': '5,5600', 'modules': '1,16', 'price_per_gb': 3.936, 'color': 'Black', 'first_word_latency': 14.286, 'cas_latency': 40}",320aa2d8-7bb2-4d17-99bb-b3f84ecac18e
G.Skill Trident Z 32 GB,111.99,,RAM,"{'speed': '5,6000', 'modules': '2,16', 'price_per_gb': 3.5, 'color': 'White / Black', 'first_word_latency': 12.0, 'cas_latency': 36}",57e1835d-ad85-4ee2-9619-ec36dcf3ab51
G.Skill Ares 16 GB,35.99,,RAM,"{'speed': '3,1600', 'modules': '2,8', 'price_per_gb': 2.249, 'color': 'Blue', 'first_word_latency': 12.5, 'cas_latency': 10}",36fd2d58-823c-4d06-b8d7-27e3c8c852bf
G.Skill Trident Z Royal 32 GB,131.25,,RAM,"{'speed': '4,3600', 'modules': '2,16', 'price_per_gb': 4.102, 'color': 'Silver', 'first_word_latency': 10.0, 'cas_latency': 18}",42108f74-b2e0-43b9-8dda-9d714839336f
Mushkin Enhanced Redline Stiletto 64 GB,134.99,,RAM,"{'speed': '4,3600', 'modules': '2,32', 'price_per_gb': 2.109, 'color': 'Black / Silver', 'first_word_latency': 10.0, 'cas_latency': 18}",cbec4fd4-0bd0-4a77-b78a-1490964b9418
Kingston FURY Renegade 32 GB,139.98,,RAM,"{'speed': '5,6400', 'modules': '1,32', 'price_per_gb': 4.374, 'color': 'Silver / White', 'first_word_latency': 10.0, 'cas_latency': 32}",1a545f84-a5e2-4d5a-904f-e192de67d20d
Mushkin Essentials 16 GB,25.44,,RAM,"{'speed': '3,1600', 'modules': '2,8', 'price_per_gb': 1.59, 'color': 'Black / Green', 'first_word_latency': 13.75, 'cas_latency': 11}",ec618c83-8b76-4c0b-820d-cc43d994f4a4
G.Skill Ripjaws V 16 GB,144.99,,RAM,"{'speed': '4,4400', 'modules': '2,8', 'price_per_gb': 9.062, 'color': 'Black', 'first_word_latency': 7.273, 'cas_latency': 16}",9f6d5357-53b4-4072-a27a-27e9ed4db121
Kingston Server Premier 16 GB,63.55,,RAM,"{'speed': '4,3200', 'modules': '1,16', 'price_per_gb': 3.972, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",32f3a6db-1e02-47e6-92fd-cddf0470c2d8
TEAMGROUP T-Create Classic 16 GB,46.99,,RAM,"{'speed': '5,5600', 'modules': '1,16', 'price_per_gb': 2.937, 'color': 'Black', 'first_word_latency': 16.429, 'cas_latency': 46}",d535d0a7-1f93-4925-acbf-971d703361cf
G.Skill Ripjaws X 16 GB,111.72,,RAM,"{'speed': '3,2133', 'modules': '2,8', 'price_per_gb': 6.982, 'color': 'Black / Blue', 'first_word_latency': 9.376, 'cas_latency': 10}",af113a36-67b3-450d-b723-696c021fac8e
G.Skill Ripjaws 32 GB,86.82,,RAM,"{'speed': '4,2400', 'modules': '4,8', 'price_per_gb': 2.713, 'color': 'Red', 'first_word_latency': 12.5, 'cas_latency': 15}",5e5e8f7a-da18-42c4-8b5e-5262fed6932e
Corsair Vengeance RGB RS 64 GB,257.27,,RAM,"{'speed': '4,3200', 'modules': '4,16', 'price_per_gb': 4.02, 'color': 'Black / Gray', 'first_word_latency': 10.0, 'cas_latency': 16}",e1afae0f-03d0-4b33-aec4-5d634ba51e6b
Mushkin Redline 16 GB,59.6,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 3.725, 'color': 'White', 'first_word_latency': 8.75, 'cas_latency': 14}",4352ab4a-00e5-428a-962b-9abdabe7215c
G.Skill Trident Z Royal 32 GB,274.14,,RAM,"{'speed': '4,4000', 'modules': '4,8', 'price_per_gb': 8.567, 'color': 'Silver', 'first_word_latency': 8.5, 'cas_latency': 17}",dfcc8bde-1230-49c8-b615-b32c6c52364a
Corsair Vengeance RGB Pro 32 GB,298.87,,RAM,"{'speed': '4,4000', 'modules': '2,16', 'price_per_gb': 9.34, 'color': 'Black', 'first_word_latency': 9.0, 'cas_latency': 18}",d689b75f-e424-4dec-b896-419bdcb79da5
Kingston FURY Renegade 64 GB,159.99,,RAM,"{'speed': '4,3200', 'modules': '2,32', 'price_per_gb': 2.5, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",adb79452-89d9-4f11-9d08-619755fa64b5
Crucial CT2K8G52C42S5 16 GB,55.99,,RAM,"{'speed': '5,5200', 'modules': '2,8', 'price_per_gb': 3.499, 'color': 'Black', 'first_word_latency': 16.154, 'cas_latency': 42}",cea6bd72-5fec-4ed8-bbf1-45f153363721
G.Skill Ripjaws V 16 GB,63.99,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 3.999, 'color': 'Black', 'first_word_latency': 9.375, 'cas_latency': 15}",68b01a08-dda9-4b9c-8397-7f44aa91e08e
Corsair Vengeance RGB Pro 16 GB,59.99,,RAM,"{'speed': '4,2933', 'modules': '2,8', 'price_per_gb': 3.749, 'color': 'Black', 'first_word_latency': 10.91, 'cas_latency': 16}",6bfe9ea9-04d7-47a5-8080-eab4b37cb1b5
G.Skill Ripjaws 4 GB,17.48,,RAM,"{'speed': '3,1600', 'modules': '1,4', 'price_per_gb': 4.37, 'color': 'Black / Red', 'first_word_latency': 11.25, 'cas_latency': 9}",a87471dd-8c0e-4c5c-8c96-e44d04ba22f3
G.Skill Aegis 16 GB,85.0,,RAM,"{'speed': '4,2400', 'modules': '2,8', 'price_per_gb': 5.312, 'color': 'Black / Red', 'first_word_latency': 12.5, 'cas_latency': 15}",a6e9952b-cd95-4a91-9137-f7a6b4741d5f
Corsair Vengeance LPX 32 GB,283.24,,RAM,"{'speed': '4,3200', 'modules': '2,16', 'price_per_gb': 8.851, 'color': 'Black / Yellow', 'first_word_latency': 10.0, 'cas_latency': 16}",e88939ba-8128-4709-8e14-cb3b6c198638
TEAMGROUP T-Force Xtreem ARGB 16 GB,85.0,,RAM,"{'speed': '4,4000', 'modules': '2,8', 'price_per_gb': 5.312, 'color': 'Black', 'first_word_latency': 9.0, 'cas_latency': 18}",316e0cbc-7b1b-4937-bf43-8e62077fac95
Kingston ValueRAM 8 GB,26.24,,RAM,"{'speed': '4,2666', 'modules': '1,8', 'price_per_gb': 3.28, 'color': 'Green', 'first_word_latency': 14.254, 'cas_latency': 19}",6a55e429-c1d1-439b-98eb-629d63e5265b
TEAMGROUP T-Force Delta RGB 16 GB,149.99,,RAM,"{'speed': '4,3600', 'modules': '1,16', 'price_per_gb': 9.374, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",d611fa6d-be0a-4157-a9d2-62135b65e108
Corsair WS 64 GB,459.99,,RAM,"{'speed': '5,6400', 'modules': '4,16', 'price_per_gb': 7.187, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 32}",7c100133-644f-490b-a95e-1a89e433e0b4
Kingston Fury Renegade RGB 24 GB,173.9,,RAM,"{'speed': '5,7200', 'modules': '1,24', 'price_per_gb': 7.246, 'color': 'Silver / Black', 'first_word_latency': 10.556, 'cas_latency': 38}",ee055d4f-5429-4c8d-8dea-f41a4a3918c0
Kingston KVR16LN11K2/8 8 GB,62.36,,RAM,"{'speed': '3,1600', 'modules': '2,4', 'price_per_gb': 7.795, 'color': 'Black / Green', 'first_word_latency': 13.75, 'cas_latency': 11}",3f51f5e3-8811-4f6b-975e-5fcbfc6916b8
Kingston Server Premier 64 GB,208.91,,RAM,"{'speed': '4,2666', 'modules': '1,64', 'price_per_gb': 3.264, 'color': nan, 'first_word_latency': 14.254, 'cas_latency': 19}",920b3185-b575-4fa6-b4b5-cf3a6ae7312e
Timetec PINNACLE Konduit 8 GB,21.99,,RAM,"{'speed': '4,3200', 'modules': '1,8', 'price_per_gb': 2.749, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",fac09392-630d-4976-a0d8-ea49e64f1507
Kingston FURY Renegade Pro 256 GB,1315.0,,RAM,"{'speed': '5,4800', 'modules': '8,32', 'price_per_gb': 5.137, 'color': 'Black', 'first_word_latency': 15.0, 'cas_latency': 36}",761299a4-f18e-4795-8dea-1186c81604cd
TEAMGROUP Elite 32 GB,82.99,,RAM,"{'speed': '5,4800', 'modules': '2,16', 'price_per_gb': 2.593, 'color': 'Black', 'first_word_latency': 16.667, 'cas_latency': 40}",fa03e43d-924e-4601-ba10-c77f7f0b60c5
Mushkin Redline 96 GB,234.99,,RAM,"{'speed': '5,4800', 'modules': '2,48', 'price_per_gb': 2.448, 'color': 'Black', 'first_word_latency': 16.667, 'cas_latency': 40}",879d259c-76ee-4066-ab6e-d569bae90316
TEAMGROUP T-Create Classic 32 GB,93.99,,RAM,"{'speed': '5,5600', 'modules': '2,16', 'price_per_gb': 2.937, 'color': 'Black', 'first_word_latency': 16.429, 'cas_latency': 46}",3acdda5a-181b-45f1-a256-9c93c3c3f082
Crucial CT16G3ERSLD4160B 16 GB,25.97,,RAM,"{'speed': '3,1600', 'modules': '1,16', 'price_per_gb': 1.623, 'color': 'Black / Green', 'first_word_latency': 13.75, 'cas_latency': 11}",ddad58c5-2989-40fe-848d-c93dcd785811
G.Skill Trident Z Royal 64 GB,282.81,,RAM,"{'speed': '4,3600', 'modules': '4,16', 'price_per_gb': 4.419, 'color': 'Silver', 'first_word_latency': 8.889, 'cas_latency': 16}",799e7757-f1c1-44c0-a6d2-466fa7cbc2d3
Patriot Viper Venom RGB 64 GB,182.99,,RAM,"{'speed': '5,5200', 'modules': '2,32', 'price_per_gb': 2.859, 'color': 'Black / White', 'first_word_latency': 15.385, 'cas_latency': 40}",3e5b7d5f-1649-4ae4-87a2-1610c48b53d6
G.Skill Trident Z5 RGB 32 GB,115.99,,RAM,"{'speed': '5,5600', 'modules': '2,16', 'price_per_gb': 3.625, 'color': 'Black', 'first_word_latency': 10.714, 'cas_latency': 30}",8d2df632-8b67-4733-ba98-6499f8bd1f59
Kingston FURY Beast 64 GB,188.0,,RAM,"{'speed': '4,3600', 'modules': '4,16', 'price_per_gb': 2.938, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",7ad3d966-569e-4113-b8dc-bb0c44c1ea06
G.Skill Ripjaws 16 GB,33.99,,RAM,"{'speed': '3,1866', 'modules': '2,8', 'price_per_gb': 2.124, 'color': nan, 'first_word_latency': 11.79, 'cas_latency': 11}",42c99d77-4147-4626-8197-0eb703db623c
Corsair Vengeance RGB RT 128 GB,334.99,,RAM,"{'speed': '4,3600', 'modules': '4,32', 'price_per_gb': 2.617, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",1808d50c-18eb-44e8-a415-1af1ddffd536
G.Skill Ripjaws S5 64 GB,186.99,,RAM,"{'speed': '5,5200', 'modules': '2,32', 'price_per_gb': 2.922, 'color': 'Black', 'first_word_latency': 13.846, 'cas_latency': 36}",b74894df-7197-4e17-af75-3cb5549da1da
G.Skill F4-3200C16Q2-128GTZ 128 GB,367.54,,RAM,"{'speed': '4,3200', 'modules': '8,16', 'price_per_gb': 2.871, 'color': 'Gray / Red', 'first_word_latency': 10.0, 'cas_latency': 16}",7ae23f9d-29d8-4a2a-8049-c993156cb4fc
G.Skill Trident Z5 RGB 32 GB,195.05,,RAM,"{'speed': '5,5600', 'modules': '2,16', 'price_per_gb': 6.095, 'color': 'White / Black', 'first_word_latency': 10.714, 'cas_latency': 30}",1835ee07-48d2-45a8-b41d-54cf245c8f22
ADATA XPG LANCER RGB 32 GB,125.79,,RAM,"{'speed': '5,6800', 'modules': '2,16', 'price_per_gb': 3.931, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 34}",ea443f77-e695-4bbe-9919-b93b8b3f1644
Kingston FURY Renegade Pro 128 GB,783.06,,RAM,"{'speed': '5,6400', 'modules': '4,32', 'price_per_gb': 6.118, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 32}",8cd8cdae-2a35-455e-9888-e5acd1595c2a
G.Skill Ripjaws X 8 GB,22.83,,RAM,"{'speed': '3,1600', 'modules': '1,8', 'price_per_gb': 2.854, 'color': 'Black / Red', 'first_word_latency': 12.5, 'cas_latency': 10}",1f122be2-b32a-45a5-bdc1-be4837de5bb4
Crucial CT2K16G4DFD8213 32 GB,104.0,,RAM,"{'speed': '4,2133', 'modules': '2,16', 'price_per_gb': 3.25, 'color': 'Black / Green', 'first_word_latency': 14.065, 'cas_latency': 15}",9ccc805d-c384-4710-bbf7-abf762516424
Samsung M471A4G43MB1 32 GB,90.95,,RAM,"{'speed': '4,2666', 'modules': '1,32', 'price_per_gb': 2.842, 'color': 'Green / Black', 'first_word_latency': 14.254, 'cas_latency': 19}",14ebced6-cb30-4467-93f4-8238afd48c1c
G.Skill Ares 8 GB,99.95,,RAM,"{'speed': '3,1600', 'modules': '2,4', 'price_per_gb': 12.494, 'color': 'Black / Blue', 'first_word_latency': 11.25, 'cas_latency': 9}",e1b0945f-69ab-4cfa-bce5-3ce4ae2f0529
Corsair Vengeance 16 GB,84.99,,RAM,"{'speed': '3,1600', 'modules': '2,8', 'price_per_gb': 5.312, 'color': 'Black / Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",439ba827-afbb-4ada-8ef0-bd85987e1565
Corsair Vengeance LPX 64 GB,315.0,,RAM,"{'speed': '4,2666', 'modules': '4,16', 'price_per_gb': 4.922, 'color': 'White', 'first_word_latency': 12.003, 'cas_latency': 16}",a29200ae-08f4-4423-aa0d-6e8b695a2883
G.Skill Trident Z RGB 16 GB,63.67,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 3.979, 'color': 'Black', 'first_word_latency': 10.556, 'cas_latency': 19}",010d7a26-7a6a-4730-a1fe-248b2ed20041
TEAMGROUP T-Force Vulcan Z 16 GB,44.88,,RAM,"{'speed': '4,2666', 'modules': '2,8', 'price_per_gb': 2.805, 'color': 'Red', 'first_word_latency': 13.503, 'cas_latency': 18}",5f70c5cb-da71-42cb-aedc-0f9a686be4e0
G.Skill Ripjaws V 256 GB,623.11,,RAM,"{'speed': '4,3200', 'modules': '8,32', 'price_per_gb': 2.434, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",0a5c70ac-b608-491b-a7e2-dca15dd92674
Mushkin Redline Lumina 64 GB,206.99,,RAM,"{'speed': '4,3600', 'modules': '2,32', 'price_per_gb': 3.234, 'color': 'White', 'first_word_latency': 10.0, 'cas_latency': 18}",4ffa6b01-df7f-4ba9-acc8-dd090e8cefee
G.Skill Ripjaws 4 GB,21.44,,RAM,"{'speed': '3,1600', 'modules': '2,2', 'price_per_gb': 5.36, 'color': 'Black / Red', 'first_word_latency': 11.25, 'cas_latency': 9}",7392dfa6-57ce-4589-aeb2-17125f24869b
